-1.307e-007	-3.221e-007	-2.798e-008	1.887e-007	-9.388e-007	-3.61e-007	2.765e-007	5.106e-007	-1.353e-007	-5.217e-007	-5.587e-007	-1.972e-007	-6.737e-007	-4.033e-007	-4.094e-007	-6.151e-007	7.803e-008	-5.448e-007	1.245e-007	1.976e-007	-6.933e-007	-3.109e-007	-9.953e-007	-5.377e-007	-8.328e-007	3.006e-007	4.408e-007	-1.085e-007	1.007e-007	-5.231e-007	1.729e-007	7.753e-008	3.864e-007	1.324e-007	4.882e-007	8.829e-007	1.268e-006	3.408e-007	2.248e-007	3.075e-007	-7.928e-007	-4.164e-007	-2.152e-009	2.084e-007	-1.849e-007	-3.342e-007	2.785e-007	4.176e-007	2.626e-007	-2.338e-007	-6.467e-007	-4.65e-007	-7.654e-007	-1.633e-007	-8.064e-007	-6.497e-007	-1.621e-007	3.47e-007	-2.285e-007	3.401e-008	4.053e-007	3.102e-007	2.555e-007	1.206e-006	-2.076e-008	7.448e-007	1.034e-006	3.711e-006	
-1.312e-007	-3.248e-007	-3.814e-008	1.923e-007	-9.335e-007	-3.609e-007	2.603e-007	5.027e-007	-1.388e-007	-5.227e-007	-5.596e-007	-2.031e-007	-6.734e-007	-4.019e-007	-4.275e-007	-6.224e-007	7.313e-008	-5.348e-007	1.202e-007	1.97e-007	-6.886e-007	-3.016e-007	-9.875e-007	-5.308e-007	-7.947e-007	3.023e-007	4.357e-007	-8.926e-008	1.042e-007	-4.946e-007	1.814e-007	7.874e-008	3.816e-007	1.605e-007	4.852e-007	8.79e-007	1.263e-006	3.38e-007	2.276e-007	2.994e-007	-7.793e-007	-4.178e-007	-1.472e-008	2.162e-007	-1.908e-007	-3.333e-007	2.915e-007	4.274e-007	2.647e-007	-2.347e-007	-6.331e-007	-4.663e-007	-7.593e-007	-1.785e-007	-7.992e-007	-6.449e-007	-1.632e-007	3.46e-007	-2.297e-007	3.826e-008	3.981e-007	3.028e-007	2.543e-007	1.188e-006	-1.949e-008	7.321e-007	1.035e-006	3.648e-006	
-1.266e-007	-3.22e-007	-4.949e-008	1.835e-007	-9.237e-007	-3.616e-007	2.368e-007	4.78e-007	-1.535e-007	-5.184e-007	-5.534e-007	-2.014e-007	-6.661e-007	-3.912e-007	-4.453e-007	-6.213e-007	7.327e-008	-5.356e-007	1.221e-007	1.986e-007	-6.755e-007	-2.883e-007	-9.712e-007	-5.277e-007	-7.577e-007	3.025e-007	4.307e-007	-7.315e-008	1.062e-007	-4.628e-007	1.859e-007	8.131e-008	3.698e-007	1.776e-007	4.819e-007	8.755e-007	1.248e-006	3.383e-007	2.298e-007	2.808e-007	-7.592e-007	-4.166e-007	-3.758e-008	2.097e-007	-1.978e-007	-3.378e-007	3e-007 	4.337e-007	2.673e-007	-2.283e-007	-6.124e-007	-4.578e-007	-7.443e-007	-1.873e-007	-7.812e-007	-6.313e-007	-1.587e-007	3.443e-007	-2.221e-007	4.562e-008	3.92e-007	2.97e-007	2.523e-007	1.161e-006	-1.428e-008	7.169e-007	1.023e-006	3.569e-006	
-1.174e-007	-3.14e-007	-6.206e-008	1.623e-007	-9.098e-007	-3.632e-007	2.064e-007	4.366e-007	-1.791e-007	-5.09e-007	-5.402e-007	-1.927e-007	-6.515e-007	-3.717e-007	-4.625e-007	-6.116e-007	7.824e-008	-5.466e-007	1.301e-007	2.021e-007	-6.544e-007	-2.711e-007	-9.466e-007	-5.285e-007	-7.225e-007	3.008e-007	4.257e-007	-6.047e-008	1.064e-007	-4.281e-007	1.868e-007	8.509e-008	3.508e-007	1.839e-007	4.782e-007	8.727e-007	1.223e-006	3.418e-007	2.314e-007	2.523e-007	-7.327e-007	-4.129e-007	-6.992e-008	1.897e-007	-2.056e-007	-3.472e-007	3.049e-007	4.374e-007	2.712e-007	-2.149e-007	-5.848e-007	-4.4e-007	-7.208e-007	-1.898e-007	-7.53e-007	-6.093e-007	-1.487e-007	3.423e-007	-2.057e-007	5.636e-008	3.87e-007	2.93e-007	2.496e-007	1.127e-006	-5.256e-009	6.992e-007	9.992e-007	3.473e-006	
-1.042e-007	-3.016e-007	-7.588e-008	1.294e-007	-8.92e-007	-3.66e-007	1.689e-007	3.796e-007	-2.148e-007	-4.95e-007	-5.206e-007	-1.777e-007	-6.3e-007	-3.444e-007	-4.791e-007	-5.942e-007	8.755e-008	-5.672e-007	1.434e-007	2.073e-007	-6.265e-007	-2.511e-007	-9.145e-007	-5.337e-007	-6.9e-007	2.971e-007	4.204e-007	-5.172e-008	1.044e-007	-3.918e-007	1.844e-007	8.97e-008	3.248e-007	1.806e-007	4.733e-007	8.708e-007	1.188e-006	3.484e-007	2.324e-007	2.156e-007	-6.998e-007	-4.068e-007	-1.1e-007	1.574e-007	-2.139e-007	-3.611e-007	3.073e-007	4.394e-007	2.769e-007	-1.942e-007	-5.501e-007	-4.137e-007	-6.891e-007	-1.861e-007	-7.157e-007	-5.798e-007	-1.338e-007	3.407e-007	-1.808e-007	7.089e-008	3.835e-007	2.912e-007	2.468e-007	1.085e-006	7.245e-009	6.789e-007	9.651e-007	3.36e-006	
-8.777e-008	-2.856e-007	-9.101e-008	8.58e-008	-8.703e-007	-3.706e-007	1.245e-007	3.096e-007	-2.593e-007	-4.782e-007	-4.96e-007	-1.577e-007	-6.026e-007	-3.112e-007	-4.95e-007	-5.706e-007	1.005e-007	-5.963e-007	1.602e-007	2.133e-007	-5.946e-007	-2.302e-007	-8.768e-007	-5.441e-007	-6.616e-007	2.904e-007	4.141e-007	-4.749e-008	9.923e-008	-3.556e-007	1.799e-007	9.461e-008	2.928e-007	1.701e-007	4.667e-007	8.7e-007	1.146e-006	3.579e-007	2.327e-007	1.727e-007	-6.607e-007	-3.983e-007	-1.553e-007	1.15e-007	-2.224e-007	-3.792e-007	3.086e-007	4.412e-007	2.854e-007	-1.663e-007	-5.082e-007	-3.795e-007	-6.502e-007	-1.761e-007	-6.704e-007	-5.441e-007	-1.146e-007	3.41e-007	-1.474e-007	8.969e-008	3.816e-007	2.923e-007	2.447e-007	1.039e-006	2.265e-008	6.57e-007	9.235e-007	3.233e-006	
-6.874e-008	-2.668e-007	-1.076e-007	3.296e-008	-8.444e-007	-3.775e-007	7.363e-008	2.303e-007	-3.109e-007	-4.604e-007	-4.682e-007	-1.341e-007	-5.711e-007	-2.742e-007	-5.104e-007	-5.431e-007	1.16e-007	-6.325e-007	1.781e-007	2.192e-007	-5.62e-007	-2.109e-007	-8.359e-007	-5.604e-007	-6.395e-007	2.798e-007	4.054e-007	-4.86e-008	8.977e-008	-3.216e-007	1.74e-007	9.926e-008	2.561e-007	1.556e-007	4.574e-007	8.705e-007	1.098e-006	3.7e-007	2.324e-007	1.263e-007	-6.155e-007	-3.871e-007	-2.026e-007	6.472e-008	-2.309e-007	-4.011e-007	3.107e-007	4.442e-007	2.978e-007	-1.309e-007	-4.587e-007	-3.378e-007	-6.047e-007	-1.593e-007	-6.182e-007	-5.034e-007	-9.206e-008	3.447e-007	-1.059e-007	1.132e-007	3.814e-007	2.966e-007	2.445e-007	9.881e-007	4.027e-008	6.345e-007	8.775e-007	3.094e-006	
-4.784e-008	-2.463e-007	-1.258e-007	-2.747e-008	-8.144e-007	-3.872e-007	1.673e-008	1.453e-007	-3.678e-007	-4.437e-007	-4.388e-007	-1.08e-007	-5.374e-007	-2.352e-007	-5.258e-007	-5.141e-007	1.334e-007	-6.743e-007	1.946e-007	2.241e-007	-5.315e-007	-1.957e-007	-7.942e-007	-5.832e-007	-6.258e-007	2.639e-007	3.93e-007	-5.592e-008	7.469e-008	-2.913e-007	1.675e-007	1.032e-007	2.157e-007	1.404e-007	4.448e-007	8.722e-007	1.047e-006	3.846e-007	2.317e-007	7.871e-008	-5.646e-007	-3.729e-007	-2.492e-007	9.11e-009	-2.391e-007	-4.258e-007	3.156e-007	4.498e-007	3.153e-007	-8.775e-008	-4.012e-007	-2.888e-007	-5.537e-007	-1.356e-007	-5.604e-007	-4.592e-007	-6.69e-008	3.533e-007	-5.652e-008	1.416e-007	3.83e-007	3.044e-007	2.47e-007	9.355e-007	5.944e-008	6.126e-007	8.297e-007	2.946e-006	
-2.574e-008	-2.249e-007	-1.454e-007	-9.371e-008	-7.807e-007	-3.992e-007	-4.499e-008	5.798e-008	-4.282e-007	-4.29e-007	-4.092e-007	-8.049e-008	-5.033e-007	-1.957e-007	-5.412e-007	-4.851e-007	1.518e-007	-7.204e-007	2.08e-007	2.274e-007	-5.051e-007	-1.86e-007	-7.533e-007	-6.128e-007	-6.221e-007	2.417e-007	3.759e-007	-7.012e-008	5.301e-008	-2.657e-007	1.602e-007	1.063e-007	1.726e-007	1.265e-007	4.284e-007	8.751e-007	9.927e-007	4.011e-007	2.308e-007	3.173e-008	-5.088e-007	-3.557e-007	-2.931e-007	-4.976e-008	-2.472e-007	-4.526e-007	3.246e-007	4.589e-007	3.389e-007	-3.702e-008	-3.358e-007	-2.327e-007	-4.978e-007	-1.05e-007	-4.98e-007	-4.123e-007	-3.981e-008	3.678e-007	2.1e-011	1.745e-007	3.866e-007	3.157e-007	2.529e-007	8.817e-007	7.962e-008	5.918e-007	7.813e-007	2.793e-006	
-2.936e-009	-2.03e-007	-1.66e-007	-1.641e-007	-7.438e-007	-4.125e-007	-1.097e-007	-2.964e-008	-4.903e-007	-4.16e-007	-3.798e-007	-5.212e-008	-4.689e-007	-1.564e-007	-5.564e-007	-4.56e-007	1.704e-007	-7.699e-007	2.18e-007	2.285e-007	-4.825e-007	-1.82e-007	-7.132e-007	-6.491e-007	-6.292e-007	2.131e-007	3.539e-007	-9.155e-008	2.438e-008	-2.452e-007	1.519e-007	1.087e-007	1.267e-007	1.143e-007	4.083e-007	8.786e-007	9.369e-007	4.188e-007	2.294e-007	-1.359e-008	-4.494e-007	-3.361e-007	-3.337e-007	-1.105e-007	-2.549e-007	-4.804e-007	3.379e-007	4.717e-007	3.689e-007	2.064e-008	-2.627e-007	-1.704e-007	-4.374e-007	-6.773e-008	-4.325e-007	-3.635e-007	-1.126e-008	3.882e-007	6.296e-008	2.114e-007	3.923e-007	3.3e-007	2.618e-007	8.27e-007	1.005e-007	5.72e-007	7.32e-007	2.635e-006	
