2.242e-007	6.847e-008	-4.112e-008	-4.359e-007	-7.918e-007	-4.759e-007	-4.071e-007	-3.026e-007	-4.911e-007	-2.815e-007	5.944e-007	6.701e-007	-3.356e-007	3.679e-007	-6.945e-007	-4.447e-008	6.219e-007	-7.229e-008	4.54e-007	5.482e-007	-1.355e-007	-6.969e-007	-8.859e-007	-3.008e-007	-7.704e-007	-6.067e-007	-2.214e-007	-6.084e-007	-7.957e-007	-4.527e-007	-3.977e-008	3.728e-007	-3.06e-007	1.082e-007	-1.649e-007	4.233e-008	-2.55e-007	1.8e-007	-2.08e-007	-3.854e-007	2.304e-007	-3.258e-007	-6.196e-007	-5.771e-007	-1.084e-006	-1.263e-006	5.618e-007	-1.595e-007	2.354e-007	4.383e-007	8.688e-007	6.269e-007	1.139e-006	9.094e-007	7.287e-007	1.124e-006	9.442e-007	1.249e-007	8.039e-007	3.697e-007	2.685e-007	6.084e-007	3.178e-007	7.903e-008	5.3e-007	4.144e-007	1.535e-008	-3.551e-007	
2.27e-007	7.239e-008	-3.57e-008	-4.406e-007	-7.792e-007	-4.748e-007	-4.088e-007	-3.098e-007	-4.94e-007	-2.82e-007	5.985e-007	6.709e-007	-3.3e-007	3.689e-007	-6.982e-007	-4.061e-008	6.25e-007	-8.337e-008	4.538e-007	5.52e-007	-1.435e-007	-6.958e-007	-8.83e-007	-3.001e-007	-7.637e-007	-6.001e-007	-2.182e-007	-6.043e-007	-7.903e-007	-4.417e-007	-3.31e-008	3.749e-007	-3.096e-007	1.083e-007	-1.632e-007	3.885e-008	-2.587e-007	1.781e-007	-2.098e-007	-3.833e-007	2.319e-007	-3.218e-007	-6.187e-007	-5.743e-007	-1.055e-006	-1.244e-006	5.45e-007	-1.641e-007	2.286e-007	4.324e-007	8.594e-007	6.252e-007	1.133e-006	9.04e-007	7.29e-007	1.124e-006	9.447e-007	1.155e-007	7.92e-007	3.595e-007	2.623e-007	5.995e-007	3.124e-007	7.323e-008	5.291e-007	4.132e-007	1.545e-008	-3.456e-007	
2.341e-007	8.281e-008	-2.685e-008	-4.419e-007	-7.543e-007	-4.639e-007	-4.027e-007	-3.129e-007	-4.943e-007	-2.728e-007	6.065e-007	6.76e-007	-3.16e-007	3.749e-007	-6.916e-007	-2.826e-008	6.296e-007	-9.362e-008	4.524e-007	5.574e-007	-1.472e-007	-6.884e-007	-8.727e-007	-2.996e-007	-7.566e-007	-5.902e-007	-2.109e-007	-5.988e-007	-7.812e-007	-4.285e-007	-2.365e-008	3.74e-007	-3.127e-007	1.005e-007	-1.634e-007	3.26e-008	-2.653e-007	1.76e-007	-2.102e-007	-3.822e-007	2.366e-007	-3.137e-007	-6.143e-007	-5.728e-007	-1.019e-006	-1.216e-006	5.189e-007	-1.749e-007	2.123e-007	4.21e-007	8.427e-007	6.212e-007	1.122e-006	8.903e-007	7.31e-007	1.125e-006	9.405e-007	9.706e-008	7.706e-007	3.385e-007	2.471e-007	5.817e-007	2.983e-007	6.214e-008	5.212e-007	4.01e-007	8.383e-009	-3.425e-007	
2.45e-007	9.897e-008	-1.509e-008	-4.399e-007	-7.175e-007	-4.437e-007	-3.891e-007	-3.122e-007	-4.916e-007	-2.551e-007	6.173e-007	6.846e-007	-2.945e-007	3.846e-007	-6.751e-007	-8.822e-009	6.349e-007	-1.028e-007	4.499e-007	5.642e-007	-1.468e-007	-6.751e-007	-8.55e-007	-2.985e-007	-7.483e-007	-5.769e-007	-2e-007	-5.913e-007	-7.68e-007	-4.134e-007	-1.178e-008	3.7e-007	-3.151e-007	8.638e-008	-1.648e-007	2.374e-008	-2.743e-007	1.737e-007	-2.095e-007	-3.82e-007	2.439e-007	-3.017e-007	-6.067e-007	-5.722e-007	-9.77e-007	-1.18e-006	4.845e-007	-1.912e-007	1.869e-007	4.042e-007	8.184e-007	6.148e-007	1.107e-006	8.682e-007	7.341e-007	1.123e-006	9.313e-007	7.022e-008	7.398e-007	3.072e-007	2.235e-007	5.556e-007	2.759e-007	4.643e-008	5.066e-007	3.793e-007	-5.293e-009	-3.432e-007	
2.591e-007	1.198e-007	-9.197e-010	-4.348e-007	-6.698e-007	-4.153e-007	-3.689e-007	-3.074e-007	-4.853e-007	-2.305e-007	6.297e-007	6.957e-007	-2.669e-007	3.965e-007	-6.495e-007	1.592e-008	6.401e-007	-1.106e-007	4.467e-007	5.714e-007	-1.426e-007	-6.56e-007	-8.299e-007	-2.961e-007	-7.378e-007	-5.597e-007	-1.859e-007	-5.814e-007	-7.504e-007	-3.965e-007	2.083e-009	3.63e-007	-3.163e-007	6.786e-008	-1.667e-007	1.247e-008	-2.849e-007	1.711e-007	-2.078e-007	-3.822e-007	2.529e-007	-2.865e-007	-5.959e-007	-5.719e-007	-9.287e-007	-1.137e-006	4.432e-007	-2.122e-007	1.534e-007	3.822e-007	7.866e-007	6.059e-007	1.085e-006	8.375e-007	7.373e-007	1.119e-006	9.166e-007	3.597e-008	6.999e-007	2.664e-007	1.925e-007	5.215e-007	2.46e-007	2.678e-008	4.853e-007	3.497e-007	-2.48e-008	-3.447e-007	
2.756e-007	1.443e-007	1.529e-008	-4.263e-007	-6.127e-007	-3.799e-007	-3.427e-007	-2.987e-007	-4.747e-007	-2.004e-007	6.422e-007	7.076e-007	-2.344e-007	4.091e-007	-6.151e-007	4.444e-008	6.442e-007	-1.165e-007	4.431e-007	5.784e-007	-1.345e-007	-6.313e-007	-7.977e-007	-2.926e-007	-7.242e-007	-5.385e-007	-1.691e-007	-5.683e-007	-7.278e-007	-3.784e-007	1.748e-008	3.528e-007	-3.158e-007	4.653e-008	-1.686e-007	-9e-010	-2.958e-007	1.677e-007	-2.051e-007	-3.822e-007	2.628e-007	-2.684e-007	-5.821e-007	-5.706e-007	-8.748e-007	-1.086e-006	3.968e-007	-2.365e-007	1.129e-007	3.552e-007	7.474e-007	5.94e-007	1.058e-006	7.985e-007	7.396e-007	1.112e-006	8.957e-007	-4.5e-009	6.513e-007	2.172e-007	1.551e-007	4.803e-007	2.092e-007	3.685e-009	4.575e-007	3.131e-007	-4.927e-008	-3.443e-007	
2.936e-007	1.715e-007	3.334e-008	-4.141e-007	-5.482e-007	-3.386e-007	-3.115e-007	-2.856e-007	-4.592e-007	-1.655e-007	6.538e-007	7.191e-007	-1.984e-007	4.21e-007	-5.725e-007	7.583e-008	6.46e-007	-1.207e-007	4.393e-007	5.844e-007	-1.222e-007	-6.005e-007	-7.591e-007	-2.888e-007	-7.07e-007	-5.13e-007	-1.498e-007	-5.517e-007	-6.997e-007	-3.589e-007	3.401e-008	3.393e-007	-3.131e-007	2.337e-008	-1.703e-007	-1.604e-008	-3.062e-007	1.634e-007	-2.014e-007	-3.811e-007	2.725e-007	-2.48e-007	-5.652e-007	-5.666e-007	-8.158e-007	-1.028e-006	3.47e-007	-2.63e-007	6.687e-008	3.237e-007	7.009e-007	5.786e-007	1.025e-006	7.513e-007	7.396e-007	1.1e-006	8.676e-007	-4.98e-008	5.942e-007	1.61e-007	1.125e-007	4.322e-007	1.665e-007	-2.258e-008	4.236e-007	2.698e-007	-7.764e-008	-3.404e-007	
3.119e-007	2.006e-007	5.314e-008	-3.974e-007	-4.786e-007	-2.924e-007	-2.759e-007	-2.681e-007	-4.385e-007	-1.261e-007	6.639e-007	7.285e-007	-1.597e-007	4.315e-007	-5.217e-007	1.098e-007	6.445e-007	-1.23e-007	4.354e-007	5.885e-007	-1.049e-007	-5.63e-007	-7.147e-007	-2.863e-007	-6.862e-007	-4.834e-007	-1.281e-007	-5.316e-007	-6.656e-007	-3.38e-007	5.131e-008	3.227e-007	-3.076e-007	-1.194e-009	-1.721e-007	-3.26e-008	-3.148e-007	1.576e-007	-1.966e-007	-3.783e-007	2.811e-007	-2.26e-007	-5.45e-007	-5.582e-007	-7.522e-007	-9.633e-007	2.958e-007	-2.902e-007	1.684e-008	2.882e-007	6.475e-007	5.591e-007	9.844e-007	6.962e-007	7.362e-007	1.082e-006	8.317e-007	-9.849e-008	5.293e-007	9.926e-008	6.611e-008	3.779e-007	1.191e-007	-5.167e-008	3.839e-007	2.193e-007	-1.086e-007	-3.329e-007	
3.294e-007	2.307e-007	7.457e-008	-3.761e-007	-4.062e-007	-2.425e-007	-2.366e-007	-2.46e-007	-4.125e-007	-8.245e-008	6.718e-007	7.348e-007	-1.191e-007	4.398e-007	-4.633e-007	1.464e-007	6.39e-007	-1.236e-007	4.31e-007	5.9e-007	-8.205e-008	-5.183e-007	-6.652e-007	-2.863e-007	-6.621e-007	-4.5e-007	-1.043e-007	-5.078e-007	-6.255e-007	-3.156e-007	6.898e-008	3.029e-007	-2.989e-007	-2.686e-008	-1.741e-007	-5.019e-008	-3.209e-007	1.499e-007	-1.907e-007	-3.73e-007	2.878e-007	-2.028e-007	-5.215e-007	-5.44e-007	-6.845e-007	-8.909e-007	2.449e-007	-3.168e-007	-3.577e-008	2.491e-007	5.874e-007	5.347e-007	9.367e-007	6.339e-007	7.284e-007	1.057e-006	7.874e-007	-1.491e-007	4.569e-007	3.357e-008	1.722e-008	3.181e-007	6.809e-008	-8.29e-008	3.392e-007	1.616e-007	-1.408e-007	-3.222e-007	
3.45e-007	2.605e-007	9.735e-008	-3.499e-007	-3.328e-007	-1.901e-007	-1.944e-007	-2.196e-007	-3.814e-007	-3.52e-008	6.77e-007	7.367e-007	-7.704e-008	4.452e-007	-3.983e-007	1.849e-007	6.288e-007	-1.226e-007	4.259e-007	5.883e-007	-5.375e-008	-4.667e-007	-6.115e-007	-2.89e-007	-6.348e-007	-4.131e-007	-7.868e-008	-4.803e-007	-5.795e-007	-2.915e-007	8.65e-008	2.802e-007	-2.867e-007	-5.292e-008	-1.763e-007	-6.838e-008	-3.234e-007	1.398e-007	-1.838e-007	-3.65e-007	2.918e-007	-1.79e-007	-4.947e-007	-5.228e-007	-6.134e-007	-8.113e-007	1.961e-007	-3.414e-007	-8.966e-008	2.068e-007	5.209e-007	5.05e-007	8.813e-007	5.649e-007	7.151e-007	1.025e-006	7.349e-007	-2.001e-007	3.779e-007	-3.46e-008	-3.263e-008	2.535e-007	1.486e-008	-1.151e-007	2.901e-007	9.747e-008	-1.725e-007	-3.082e-007	
3.575e-007	2.888e-007	1.209e-007	-3.191e-007	-2.602e-007	-1.364e-007	-1.5e-007	-1.894e-007	-3.455e-007	1.422e-008	6.784e-007	7.331e-007	-3.449e-008	4.468e-007	-3.284e-007	2.239e-007	6.134e-007	-1.201e-007	4.193e-007	5.826e-007	-2.091e-008	-4.096e-007	-5.544e-007	-2.936e-007	-6.046e-007	-3.734e-007	-5.205e-008	-4.492e-007	-5.282e-007	-2.659e-007	1.031e-007	2.547e-007	-2.711e-007	-7.802e-008	-1.779e-007	-8.657e-008	-3.216e-007	1.273e-007	-1.757e-007	-3.538e-007	2.924e-007	-1.553e-007	-4.647e-007	-4.943e-007	-5.393e-007	-7.253e-007	1.513e-007	-3.624e-007	-1.436e-007	1.618e-007	4.484e-007	4.698e-007	8.182e-007	4.903e-007	6.957e-007	9.855e-007	6.748e-007	-2.499e-007	2.936e-007	-1.037e-007	-8.173e-008	1.857e-007	-3.908e-008	-1.464e-007	2.375e-007	2.91e-008	-2.02e-007	-2.902e-007	
3.661e-007	3.139e-007	1.445e-007	-2.845e-007	-1.898e-007	-8.264e-008	-1.041e-007	-1.56e-007	-3.055e-007	6.371e-008	6.747e-007	7.232e-007	7.244e-009	4.434e-007	-2.559e-007	2.613e-007	5.925e-007	-1.162e-007	4.103e-007	5.719e-007	1.472e-008	-3.491e-007	-4.952e-007	-2.985e-007	-5.714e-007	-3.315e-007	-2.565e-008	-4.147e-007	-4.727e-007	-2.392e-007	1.18e-007	2.266e-007	-2.526e-007	-1.003e-007	-1.784e-007	-1.04e-007	-3.144e-007	1.126e-007	-1.664e-007	-3.389e-007	2.894e-007	-1.318e-007	-4.315e-007	-4.585e-007	-4.629e-007	-6.34e-007	1.123e-007	-3.783e-007	-1.961e-007	1.148e-007	3.708e-007	4.296e-007	7.476e-007	4.111e-007	6.696e-007	9.373e-007	6.08e-007	-2.966e-007	2.054e-007	-1.718e-007	-1.281e-007	1.162e-007	-9.2e-008	-1.749e-007	1.824e-007	-4.029e-008	-2.278e-007	-2.666e-007	
3.702e-007	3.345e-007	1.672e-007	-2.466e-007	-1.23e-007	-3.028e-008	-5.775e-008	-1.203e-007	-2.621e-007	1.108e-007	6.644e-007	7.063e-007	4.644e-008	4.335e-007	-1.836e-007	2.944e-007	5.656e-007	-1.115e-007	3.979e-007	5.553e-007	5.111e-008	-2.878e-007	-4.351e-007	-3.019e-007	-5.354e-007	-2.884e-007	-1.01e-009	-3.773e-007	-4.142e-007	-2.12e-007	1.299e-007	1.962e-007	-2.316e-007	-1.177e-007	-1.767e-007	-1.198e-007	-3.01e-007	9.609e-008	-1.559e-007	-3.203e-007	2.824e-007	-1.091e-007	-3.955e-007	-4.164e-007	-3.848e-007	-5.393e-007	8.108e-008	-3.875e-007	-2.457e-007	6.67e-008	2.891e-007	3.851e-007	6.703e-007	3.29e-007	6.368e-007	8.807e-007	5.358e-007	-3.38e-007	1.154e-007	-2.367e-007	-1.696e-007	4.72e-008	-1.419e-007	-1.983e-007	1.26e-007	-1.071e-007	-2.483e-007	-2.358e-007	
